id,language
doi_dedup___::b9d203d22f8388108c9c36bb001362e8,Undetermined
doi_dedup___::bed1a0b9efee76a8fd890a362cd0b0c8,Undetermined
doi_dedup___::c0c192c7bf2cd552b9660a989fc38771,Undetermined
doi_dedup___::c1a23d04a14f96c5353fb9d46299af38,Undetermined
doi_dedup___::c1c87ab1bcb57c90d90b8db451c8ac57,Undetermined
doi_dedup___::c224e918b529734180aee4e61c694a4a,Undetermined
doi_dedup___::c4629920c7a4a98494a56bdf8144e93f,Undetermined
doi_dedup___::c50f50f60fde74c60b0a141451bff7c7,Undetermined
doi_dedup___::c6973caeb0b97822759654db89d4cb59,Undetermined
doi_dedup___::c84995612610f241d6f04148a0b7f83f,Undetermined
doi_dedup___::cb3fee55cafa0f65f3c6dab605c07cb5,Undetermined
doi_dedup___::cce55163158622c5d62655b71aa4b7a4,Undetermined
doi_dedup___::cf17f6d6b2da0c88c9fad2e4743c1194,Undetermined
doi_dedup___::d1549f9a1453795b117af0aa9d03dfb2,Undetermined
doi_dedup___::d2c408b52fafacf3f06a2814e56b1e1e,Undetermined
doi_dedup___::d459d57b89e29d6a7fe040925586c2b5,Undetermined
doi_dedup___::d57816f64b7dd8f23f5965ee38fbca51,Undetermined
doi_dedup___::dd6981f1c4fbc4ef5df1a4edb06be978,Undetermined
doi_dedup___::dfe22e36893aeb9654769cc959e71753,Undetermined
doi_dedup___::e026fdd504c55b6555d5ecf73e2b209c,Undetermined
doi_dedup___::e0cf896fa0f584ad81c48e6f162baca2,Undetermined
doi_dedup___::e1eff2a75285bfd43406e632322ae643,Undetermined
doi_dedup___::e4f6d081e8b6954052fa33cb52a39606,Undetermined
doi_dedup___::eae26388305256fcf51e7eb55cff9c6c,Undetermined
doi_dedup___::f0ea9d605024042e767022892248b8ce,Undetermined
doi_dedup___::f2f3fc213522264eb45aa91f0a04dbd7,Undetermined
doi_dedup___::f3440b3c74a2a8b0c27462eb35386dc4,English
doi_dedup___::f3e92478bc282fa3b14424b3ef77ad48,Undetermined
doi_dedup___::f42391c4a0172039af1270b35acb695e,Undetermined
doi_dedup___::f6e2fb7d84c606599cedd01fc728227b,Undetermined
doi_dedup___::f924cf5fe85079a904f91aa206a2c9a4,Undetermined
doi_dedup___::fac59ab61c385512492efe4629c278e1,Undetermined
doi_dedup___::feb16d5cfeaf56f72002c3f7fd8fdc63,Undetermined
frontiers___::048ed6f620306835c50d23b9cc0f23dd,English
od______1248::1024dda011aa7ed55096ee07c3645648,Undetermined
od______1248::1e778b365da7d267eff803533f632dbc,Undetermined
od______1248::2b2c9101d5e5295f063af0dfb3baa8a9,Undetermined
od______1248::3b09cfd1caf85e3c8b9104e3be6e37e3,Undetermined
od______1248::3fce4413b53eddfb3449c94356e76444,Undetermined
od______1248::566a7f8b91928896a6cb7b9b831b5876,Undetermined
od______1248::575052137cbe41515244e5b7492fccc4,Undetermined
od______1248::62ad9c5906cf570553e6309dc8039189,Undetermined
od______1248::86eb7ddbd7aa3b87d6bdf556764076d0,Undetermined
od______1248::88025786dc864457a2b7064d348e2a97,Undetermined
od______1248::8f3ff81778dbf2f05891b855694381d7,Undetermined
od______1248::a069521d9da4b8eedbb92f12f796f070,Undetermined
od______1248::aaa48e59b0524143e3776f26ea1ee3ef,Undetermined
od______1248::b6ee973f25c8c45e7e47f5ef4d62e8eb,Undetermined
od______1248::ba604a572d2de6d56e9cefd23c6b4b09,Undetermined
od______1248::c1d29dedd128f02dd92ba154e478c8a6,Undetermined
od______1248::c75904588ae31b0c88f41fc20c855704,Undetermined
od______1248::d3c4b96c6bd74d5ef6b8861ac479075b,Undetermined
od______1248::dd68ec77d127537f06800d38b51cd451,Undetermined
od______1248::df42c9922bdd169a4806a44769f1b26c,Undetermined
od______1248::ef519b6e7a7c220a0be552ee3cecd487,Undetermined
od______1248::f4373122458fc08be8605a4919c5f560,Undetermined
od______9687::8f5a2a03813a338b778c1e684cd24da4,English
od______9687::dae6bb6aa30b7d5b215e1fb4d7f7e0db,English
od______9692::68f7c98e1c08fe88f74d940f23c83046,English
od______9692::8745f0a637f648a177a085c8fe0adf95,English
dedup_wf_002::0340282195aa4bd37cc0cac64d83744e,Undetermined
dedup_wf_002::0f2b32a0151a194ba8ff756041fb70fb,English
dedup_wf_002::5399164a17a4643450d7c399da2e952e,Portuguese
dedup_wf_002::9a7a0cb54eee426ca425914e0d084a38,Undetermined
dedup_wf_002::d84fc02e926c8a51643f6bb5fb7b8182,Undetermined
doajarticles::3d7ee96eba7ed0366476d878f8cb58d1,English
doi_________::0cbf7ebc2125bb8c9d8a95cb1ddc8df0,Undetermined
doi_________::2063187bf1234b4d4b088aab769bf366,Undetermined
doi_________::21f63c264335207ebdbe10ebf23f1ac5,Undetermined
doi_________::225e9db8124a2cfa08c7ff286c46f9dd,Undetermined
doi_________::45995d058e071d36bcd8f9d995f4856c,Undetermined
doi_________::487df764a21ab38d377bb660dcc5f273,Undetermined
doi_________::4da4b0854722c8a434496830ce103bec,Undetermined
doi_________::5707dbd42d7a55edbba663a623548a98,Undetermined
doi_________::a285f779919faa5e4b1e743d58603825,Undetermined
doi_________::cc9137f28f1dc11e989d2750e2d010c9,Undetermined
doi_________::f78206c13c588071aa8971fc03427bc4,Undetermined
doi_dedup___::01c063dfbe924de185e3c2d4db441c73,Undetermined
doi_dedup___::0897584958441ae786d7325954260f13,Undetermined
doi_dedup___::0c844251b74ccbf5374a2612955ccba2,Undetermined
doi_dedup___::0fb6fd4fb80452adf2e031872977cb0c,Undetermined
doi_dedup___::126b5215f31a63f0cdea9ee97c50c306,Undetermined
doi_dedup___::134f326d4ad2479a511f31c9575acc7a,Undetermined
doi_dedup___::14c42f4fdb368c63449f4a14bc1a5672,Undetermined
doi_dedup___::16304ae1ffe48829cb7c3b57169af88d,Undetermined
doi_dedup___::174b9f66a56063944a97e7416be93fac,Undetermined
doi_dedup___::178d48adeb6a99ab0abe193b323020df,Undetermined
doi_dedup___::1964cb81c2065aafb6a6a0c75dcf029d,Undetermined
doi_dedup___::197010d55ec16f2a1e5f8eaa5c771e2c,Undetermined
doi_dedup___::1a59107cbc1669e3a5f87f330e79f150,Undetermined
doi_dedup___::1aad916c000e8adb2c0500c2c0f0d40e,Undetermined
doi_dedup___::1c4a60c64b7044adfc647a4b7361da31,Undetermined
doi_dedup___::1d7f9dff30df81fcd8c3ddb02b84b501,Undetermined
doi_dedup___::1d8589ff6ed45c6c3c2cb21021db8028,Undetermined
doi_dedup___::2034d1fc2890a685c4763d74ce1cf8cc,Undetermined
doi_dedup___::260511cdae88ea7b3386e333925fa9be,Undetermined
doi_dedup___::2981938fb5f6e18623210e620a21c2bf,Undetermined
doi_dedup___::29b8d4058d348749b121c11e6751dea3,Undetermined
doi_dedup___::29ecc98fd327add56541ea5e893d39c2,Undetermined
doi_dedup___::2b58429f2ccf5ec0601a0a61819ca0cd,Undetermined
doi_dedup___::2b896f2c5cdacb13c10b34a595d5aac2,Undetermined
doi_dedup___::3194c99ef59b56a69ffa6e8b5ce0459a,Undetermined
doi_dedup___::3203d96c08fa59bb5db55819f5f6826c,Undetermined
doi_dedup___::33a178243fea0e83f7a8a1186526804c,Undetermined
doi_dedup___::340dc09975aff17ecf309ce41f90cb6f,Undetermined
doi_dedup___::3463ebfb3b726f2e9049cebc08a5251c,Undetermined
doi_dedup___::346645619c645693b3e93277072570c7,Undetermined
doi_dedup___::35029f24b237d2034631cf332a4d193a,Undetermined
doi_dedup___::35a988bbcba46291a34a46f2bbaaff62,Undetermined
doi_dedup___::366f725b61594c5fc487a3d4cefaf371,Undetermined
doi_dedup___::3bcb51d8e84fe0d04906af4ba33919c8,English
doi_dedup___::3e9bde64e03bf18578d1df932728227f,Undetermined
doi_dedup___::40e7ced5fea97da838b56b058a99bc8f,Undetermined
doi_dedup___::45acbb23def404dc49b2795042bc2fa9,Undetermined
doi_dedup___::487c658f12cc704c6ce73062dbb14ae0,Undetermined
doi_dedup___::496b90c664fb07f06063aadb9166b406,Undetermined
doi_dedup___::49896980c210055c0dda34ace3842cdf,Undetermined
doi_dedup___::49c92450df649cb96a478c6285919218,Undetermined
doi_dedup___::4b4fcf09f32db85456e177d6de01003e,Undetermined
doi_dedup___::4d0dfc1f7d0a30234edf7dddc7d00f96,Undetermined
doi_dedup___::51da02b174840bc582b4d5c55478d523,Undetermined
doi_dedup___::5468ecb56c9797e5e3ded641b49aa243,Undetermined
doi_dedup___::54cc0ea80822ffa7b91fe03bb27cac66,Undetermined
doi_dedup___::572244b166a084e512f6686fed4b94c2,Undetermined
doi_dedup___::5744044f05aac1c662d047a69af8735b,Undetermined
doi_dedup___::5a596c159ee4a0feadb0df0f52e543b7,Undetermined
doi_dedup___::5c9484610e4e8affde56ae347401685f,Undetermined
doi_dedup___::614bc5f4d71ad754ca29dbdbf66cfc19,Undetermined
doi_dedup___::618d4a8d3406753fa58f7c5c5cd96e60,Undetermined
doi_dedup___::6435650c3ab827d30cc6ad10c890d469,Undetermined
doi_dedup___::67fc099996d0aa68109f997a74e86696,Undetermined
doi_dedup___::68deb390b14c3c857f8c61489b229a3a,Undetermined
doi_dedup___::6ad9a83e18b77422c36865c4e161b017,Undetermined
doi_dedup___::6ea75e37b3597a4b08dbeb36ce7579c1,English
doi_dedup___::723daac66779c5249abb261ecc46cbc4,Undetermined
doi_dedup___::73584c5564f1ec3d146b059c862cb640,Undetermined
doi_dedup___::78a707bad385a00289bc5eff28234666,Undetermined
doi_dedup___::7c3e83b9ca2c0ae62803588dc5079072,Undetermined
doi_dedup___::7da67b969184842f9231fa17d9349f9c,Undetermined
doi_dedup___::7dd2400bc97a26eb52394cdd14c368c7,Undetermined
doi_dedup___::7e61e6429310eb852194571f9840ecb5,Undetermined
doi_dedup___::85ef671fab05d74cd138234a957b4c45,Undetermined
doi_dedup___::8aa835bb07a9f3e6b8996e236c4d4f66,Undetermined
doi_dedup___::8b1666a148adc461af1ce71697107d1a,Undetermined
doi_dedup___::8b4cfae0a1ecd9e44bfdacba81311ec2,Undetermined
doi_dedup___::8daa02b2f71a1a0fca2cc95d456c04d6,Undetermined
doi_dedup___::8dd868cef9750c2cac966f5e6b49f5e4,Undetermined
doi_dedup___::8f8bb0e6585d6e980d2bd95e76688c37,Undetermined
doi_dedup___::9136c05b52401fd4369e9a0ac5d91957,Undetermined
doi_dedup___::92d374e045dc90663a8aa74816462bfc,Undetermined
doi_dedup___::92f7b94293e89f44b5147120923923ae,Undetermined
doi_dedup___::92fab8b94683c84a905f7adf27181967,Undetermined
doi_dedup___::976ffbae07ca35b198e8a8c717d24d74,Undetermined
doi_dedup___::9b4805a2c8e3a95c94f410086672cd5e,Undetermined
doi_dedup___::9f2cfab2bce6a27f35f08f98df03f7f8,Undetermined
doi_dedup___::a15e8aaa90a20ed63fd36c1447ef96c2,Undetermined
doi_dedup___::a2a24db4ebba38571a9b0a39a32d1117,Undetermined
doi_dedup___::a4b51e8c32e9963e3dcab0d140e59f0a,Undetermined
doi_dedup___::a61d2cddf88ab5f10a4738aef17ced3a,Undetermined
doi_dedup___::a8be04945915445016a09ee2f677b3e4,Undetermined
doi_dedup___::ab77eb574ed2e7acb853a6d292b7978d,Undetermined
doi_dedup___::ad7b8e4ae69bfb14541ba02b655f2b42,Undetermined
doi_dedup___::af9b17f6f5cda6cab2fbd2192b1062fd,Undetermined
doi_dedup___::b4accc7a9849c8dc528971512b7b59f8,Undetermined
doi_dedup___::b4bb7518c97901dd5c5cfaef3f8f2f96,Undetermined
doi_dedup___::b5369c6f754d9585a536f7843797e6d9,Undetermined
doi_dedup___::b547d17850f361c64c6922c972837907,Undetermined
doi_dedup___::b79b64f76302f41dee66fb54c61d9ae7,Undetermined
doi_dedup___::ba9580c0a0214e52b044464ddf15f0b8,Undetermined
doi_dedup___::bbe4694d25a08fa1f36e666d4378cd55,Undetermined
doi_dedup___::bc5bdd1377d3631cdc08951397a62714,Undetermined
doi_dedup___::be6c97ea90415f679c967336a5dc1d89,Undetermined
doi_dedup___::c68278b7f92a2ce0922f4b615a7a0bd7,Undetermined
doi_dedup___::c68e73ac7207a4d4c56417dd4e0e31b3,Undetermined
doi_dedup___::c722b8aa3bf3980c99308ef89aee1580,Undetermined
doi_dedup___::c9919de154449f66a52cbe180f7a6b45,Undetermined
doi_dedup___::cb7060436b32694b4a6f957e5252a17d,Undetermined
doi_dedup___::cda993cbf1c65ddfc70eb20b4350c170,Undetermined
doi_dedup___::ce045ee7dde5dd84fab3b33b5f528af2,Undetermined
doi_dedup___::ce853cd8f84bd26a388e2d01e7145864,Undetermined
doi_dedup___::d27e8c41e562189a4d4e7ec3c2a5c251,Undetermined
doi_dedup___::d2998012bd85f717fb6f661976175185,Undetermined
doi_dedup___::d427f233e10a12e0d08f1a9d84abd962,Undetermined
doi_dedup___::d9204c43e85d0d0223ab0143beb7c1fb,Undetermined
doi_dedup___::da48b19771ea8b26674a9694ec03ecbc,Undetermined
doi_dedup___::db2424aeb4adb572c2683686fd4b0d10,Undetermined
doi_dedup___::dbbfdd6307298f3ce60b0cc3958d17bc,Undetermined
doi_dedup___::dc6c3c327d8ab0edefc973a58e7cf689,Undetermined
doi_dedup___::ddb7c64829fd3355976eaf334cf8fa00,Undetermined
doi_dedup___::e066300c2cbee0175eeb3b0bf21c63c0,Undetermined
doi_dedup___::e61cff53eab205c8e6d3a15cc0f663cc,Undetermined
doi_dedup___::e8c69d9bd7ea984198ed04bd98eb4786,Undetermined
doi_dedup___::e9195839dd7ccab6080aacd0fe46e740,Undetermined
doi_dedup___::ede18f863947bf77bc9a515925ef8707,Undetermined
doi_dedup___::ee413a0644195a850a99678d0de1f3e6,Undetermined
doi_dedup___::ee4ba35e0a7922725fae3d0a3217a08a,Undetermined
doi_dedup___::f23c9981a7c79b8864a8b46fc56d32aa,Undetermined
doi_dedup___::fde93a7aeb4ebc640964e915fbbb493b,Undetermined
doi_dedup___::febf75c6d99def2d42fd56e7401cf1b2,Undetermined
od______1248::034e1ae0825d251d958021516e7e8eb2,Undetermined
od______1248::1bc2399601ae3c731c2371a1ebb65617,Undetermined
od______1248::3af3ab9972d497968a5972c9958946ba,Undetermined
od______1248::3b349f1b974cdc2b6596ecc784ac1f5b,Undetermined
od______1248::3ba421efba004ac292a9925a28049317,Undetermined
od______1248::4082ca793d3be2547e94e42afb94d5ae,Undetermined
od______1248::4ba6e5761947143897a1ad550d80ae98,Undetermined
od______1248::4bf00b9b65a4c268003d21459e6b00de,Undetermined
od______1248::4f903bc94924119182f719ed0b98d483,Undetermined
od______1248::548ea9d3331cac4b3200662505dc2147,Undetermined
od______1248::5b8e518491229e247935287de3b1752d,Undetermined
od______1248::5c978856b5b84b18931066dded3951df,Undetermined
od______1248::61cfea5fd0b13147c945b9aaff52ccc3,Undetermined
od______1248::6472e7ea28c17460a5d1297e12d27704,Undetermined
od______1248::67fa220c3e4575aacc5cc0cc499bb50f,Undetermined
od______1248::6d0cd5b6a0d6b03c12f6920043d4f48f,Undetermined
od______1248::70dc8cadb0c7729b2bc5ccf8093b81c3,Undetermined
od______1248::74f96e738c25e7225c8315840f5f68e3,Undetermined
od______1248::86f62a9b47544a8a0b53cacf2ea2a014,Undetermined
od______1248::9a5388ac5d607ee695629420ba063467,Undetermined
od______1248::a95158756cc7a8e66e5dfd2ed4ae334a,Undetermined
od______1248::ad9c43f32bb7965f2851d14560bdc1c1,Undetermined
od______1248::bf6ba58081649a8e9742cfd15bc6017c,Undetermined
od______1248::c1d27d599e2b4c35db55ed131aea8138,Undetermined
od______1248::d966a08a24f8b2b9a9b730f88fb9e648,Undetermined
od______1248::ea28ddb798319bad12b80bbe17738026,Undetermined
od______1248::edcd372ebd4cb437a1f850ea1ae0ce8d,Undetermined
od______1248::fac2f9dfa02423e66d29b9a4b0708d15,Undetermined
od______9687::33867b3ac2fd407931b668de8ccbb598,English
od______9687::65633c43ee240e0469158080a09cdbae,English
od______9687::77e2c86cfcdcf142ce5e3732e10fb0eb,Undetermined
od______9687::b1574712b15b8dc348376d5756c8d4fb,English
od______9687::ba9446516dda56e4be3413213ed9ff0e,English
od______9687::c9d5c770b78401d763c1692b4e1d4d57,English
od______9692::383b1a1a265206a8c041294a21a86900,English
od_______934::20441cccba030960241e1909ad34e046,English
od_______934::adbf470ae53f8d29392b1e5201e6d97b,English
od_______934::b7451329e5600eaf118dc0e2c3593a4f,English
od_______934::f5cab6dcdaf125bcafdcaa596525edfd,English
pmid________::bdf016347413a9faf29ea66a45d9d6bb,English
dedup_wf_002::4096f44cc455136f2d244bfea291e83b,Undetermined
dedup_wf_002::44fd0c448acd1302647b7dccf7834d08,English
dedup_wf_002::645f589a4d148713069ecb1928a3d184,English
dedup_wf_002::72f75e6e90fb117f584fba2d64a1ab42,English
dedup_wf_002::99909b1703ac71f22146314f6d38ed38,Portugués
dedup_wf_002::f17777c7b1197cf7ed114cee0c809add,Undetermined
dedup_wf_002::f8bfc675cc57a1b5154ca8786b15bdec,Undetermined
doi_________::1492769c775b0f7c154b32dde835536e,Undetermined
doi_________::385445fb21e69d209ebc92c9af8918a5,Undetermined
doi_________::606e770dcc341e5b59cbdebb2fce3d0f,Undetermined
doi_________::70b0e923698b66fa0a5bdc1116db48ca,Undetermined
doi_________::8cad2eb7ee7a3f1871bca772d3a1a36e,Undetermined
doi_________::a0904f0fec041c9e58a1d445ef02f9dc,Undetermined
doi_________::a255756289fb9077c243745ebc73c4db,Undetermined
doi_________::ad5c19b13644ceaa8244a322bcec8501,Undetermined
doi_________::ae5274dfe739d2a2f933edf16f6b7438,Undetermined
doi_________::b45bf830dc136bcf1f7eec9b17f62546,Undetermined
doi_________::f186382a73be7f3fb399d50cce6c7850,Undetermined
doi_dedup___::01c7d9d596443f041a4b7ce113791c4b,Undetermined
doi_dedup___::02373b7562a27826652e92b4f01edad8,Undetermined
doi_dedup___::03586359d932881fda24d7656ffb9b57,Undetermined
doi_dedup___::061e06d723a74bb0710640c62218640e,Undetermined
doi_dedup___::078a6ceee9c2717621cd75823759cae0,Undetermined
doi_dedup___::0c63f6cc27623de5dc4902865aba9689,Undetermined
doi_dedup___::14d7ce9646335fa062e449291684cf94,Undetermined
doi_dedup___::16c8101045c7aec66418c621f97a40a1,Undetermined
doi_dedup___::183f8e77e3bd3939df20d2178ac3064a,Undetermined
doi_dedup___::18e6afd4c623d0a9be02db865623d8c0,Undetermined
doi_dedup___::1e193eb4d40b7002c5f9035eff6983f1,Undetermined
doi_dedup___::1e4e68184d8161d420f60f57984e4ce1,Undetermined
doi_dedup___::1fd3fe3d0cb79e80cd3f0625dbb1ec1a,Undetermined
doi_dedup___::20b5f1b950d3d5b111e93e7558333e92,Undetermined
doi_dedup___::258cbf0d665af422785f5103e4426924,Undetermined
doi_dedup___::260b44ea68d9ff9e72d049bcadba8e86,Undetermined
doi_dedup___::27f16f41e6866fb741a5acb95eb7081c,Undetermined
doi_dedup___::2c64679c37bf7fa7ef8800f0285bcfde,Undetermined
doi_dedup___::2dd99d64a5f16344e7167c638254a2aa,Undetermined
doi_dedup___::318aba1ef816aac655cdb38663ff5cab,Undetermined
doi_dedup___::32a4aafb38732bc5258b483f70bcf3d8,Undetermined
doi_dedup___::37ed958bb27fca8f3e812806c1108b88,Undetermined
doi_dedup___::39c078d0a72be9f55b5921675c5bc905,Undetermined
doi_dedup___::3bf925c92d31170ec6b2e86620f6a1c3,Undetermined
doi_dedup___::3c7ff76e059679d0b7430f082c26966f,Undetermined
doi_dedup___::41c9f3aa506a621a8c0248628612f9d8,Undetermined
doi_dedup___::4428cd891192fb209564515219e0dc90,Undetermined
doi_dedup___::44b82af0accd93f82abbbb489c299e90,Undetermined
doi_dedup___::4adc91fd3840f17a0c04f42f8899d991,Undetermined
doi_dedup___::4dfbc00d04d29dadcc64324334214c81,Undetermined
doi_dedup___::4e5aa269c84322c505ead0a0f3cff20a,Undetermined
doi_dedup___::547ead5056ac457a34efac0854f550b1,Undetermined
doi_dedup___::555edf80befefda310123aec88f39435,Undetermined
doi_dedup___::559b7efcb8a18c3e44441b4085f93ef1,Undetermined
doi_dedup___::559c2464d0aae519932dd761dbd651d9,Undetermined
doi_dedup___::5843fd36b979c98c2d88b1046a0323a0,Undetermined
doi_dedup___::5a0c811f71e17356be5b5709391db1f9,Undetermined
doi_dedup___::5a349f978fb9c724a8f042339c04c382,Undetermined
doi_dedup___::5acbbc76cae3289d070a8088300ba505,Undetermined
doi_dedup___::5b489bea6f10fad69be45b6573c42ee4,Undetermined
doi_dedup___::5b775e2939abc00559c715739ebf6a32,Undetermined
doi_dedup___::60e454d369d15e12d707f96f9b649483,Undetermined
doi_dedup___::62e53e5152a86fd5af9019dae5e9bce5,Undetermined
doi_dedup___::65543c30dda3503d5595ad0c3e821dd7,Undetermined
doi_dedup___::69d3f0dd7b694249cb0250c0807c306c,Undetermined
doi_dedup___::6f46f5eaf874978fafa4b75108ab9b4f,Undetermined
doi_dedup___::6f8718a0885bc5bed2904fde735a0215,Undetermined
doi_dedup___::70bcae904ccd3c4c24350c4d7ccc8b8d,Undetermined
doi_dedup___::715d421c788100f164d89ad2a6100b3f,Undetermined
doi_dedup___::7540c03765872c38e78364ef984edb35,Undetermined
doi_dedup___::774969529cd343ace15091da2382f197,Undetermined
doi_dedup___::77a984ecd7b8c5bd89bb111b60c4fd90,Undetermined
doi_dedup___::81dd9cb661ffec9a9918082b2dc64ff6,Undetermined
doi_dedup___::82e8254d78c8ce0b0de831d42d493636,Undetermined
doi_dedup___::89e224482fbda323a4b6575c75ba8f5c,Undetermined
doi_dedup___::8b807683fa0f8c436f06cc434dc89fd7,Undetermined
doi_dedup___::8c024feeaf64f5651ca196140ad05665,Undetermined
doi_dedup___::8d55b31029f360d019e8236810477f8c,Undetermined
doi_dedup___::8daf930e02c024ed321e7a252da7e6d2,Undetermined
doi_dedup___::92769ef95392d688af584f0bbe644c7e,Undetermined
doi_dedup___::943594e21dbc3db0f3814bebdd60dda6,Undetermined
doi_dedup___::94f4319c711b576bf59d904b17340ad8,Undetermined
doi_dedup___::9632d0fb2f3ff2f499d8ba41d96d79e8,Undetermined
doi_dedup___::97989c2671f5a84fc10b1961ff67398c,Undetermined
doi_dedup___::987271c4dbd331fe8cd96928d8ea7b2f,Undetermined
doi_dedup___::9a4e013b05d90a96a4f3361866cb176f,Undetermined
doi_dedup___::9c559015610c60dd47244457d31232a4,Undetermined
doi_dedup___::9d6e017704f22222ee6bf4b61cc9b242,Undetermined
doi_dedup___::9e0d66ec7da00eb31eb54c2d47c22808,Undetermined
doi_dedup___::a07d1c52abce39d38158dcab290ee90a,Undetermined
doi_dedup___::a7549a49dfd7348067bacb30d08ed88e,Undetermined
doi_dedup___::a957180d2feabea79b92fc917e1c31f8,Undetermined
doi_dedup___::aabc4ae2e899dce4306a0b944111d3d6,Undetermined
doi_dedup___::ac8c77e0b49fc07c9613ed0ee2021acc,Undetermined
doi_dedup___::ae0037bee41f0f21308a928ce824b448,Undetermined
doi_dedup___::af3c1c2f1b5dfb79545d743837bb6a7f,Undetermined
doi_dedup___::af48aeb2d5a5d66ae81c3c5be7c3930b,Undetermined
doi_dedup___::afd7d8bfeaaf5eb1346048d02929703c,Undetermined
doi_dedup___::b0cd109e22152b7e83d5b7e4445064a1,Undetermined
doi_dedup___::b3c57a4f6e1422f3911f625b16020a3d,Undetermined
doi_dedup___::b4aadcd17e5d7452985c91b6f7af64f1,Undetermined
doi_dedup___::b4dfa5cd07e3ab64ff93ac1d85344c7e,Undetermined
doi_dedup___::b6c97bf293f2ad7e1e4c564cd9f20807,Undetermined
doi_dedup___::bd53bcd51da64fd126463eda727c8e31,Undetermined
doi_dedup___::bf42117b07dcc91dcdab2549c06daca6,Undetermined
doi_dedup___::c47175e089b39e4e612de507d12c40f8,Undetermined
doi_dedup___::c97a56001047fadac5a318c776a46efa,Undetermined
doi_dedup___::cbe8fbc6d79ccc1c12c6c00fc18d4411,Undetermined
doi_dedup___::cdef636ecee52b6fcf0530abb1a9277a,Undetermined
doi_dedup___::cf580382473338f0c4454143246637e2,Undetermined
doi_dedup___::d0613f3695de8e60a526bde2706dd252,Undetermined
doi_dedup___::e5c802804c9988307e98ee7c11b8cd83,Undetermined
doi_dedup___::e71b0b83b9dd65457957894138c3c7e1,Undetermined
doi_dedup___::e80a9889c0a9bb0117001b565eedd12e,Undetermined
doi_dedup___::e8e3c8b76612a67efddbb8d03d2b4227,Undetermined
doi_dedup___::e8e8c19ef602b0c3fac0d6947321c0bd,Undetermined
doi_dedup___::eca7ac5628a73c9d87edee874331fdfb,Undetermined
doi_dedup___::ef0f9e8e63cd95ab929f0f7759fa0ffa,Undetermined
doi_dedup___::f04b8c1df100ae56b2c45f654ca8c023,Undetermined
doi_dedup___::f1d956a318c0864aa4761ae6d0d7e521,Undetermined
doi_dedup___::f1e23f4ebf5d295bc854c8fa57f0f507,Undetermined
doi_dedup___::f4b17d108c8b81acea5d88063ea5b1bf,Undetermined
doi_dedup___::f762a8e2ef738b5bb48868019bb07070,Undetermined
doi_dedup___::f7d086d84dcc1fea3476dfd2b7a52dd9,Undetermined
doi_dedup___::f94f35cd93a25564d4a5c824767d885d,Undetermined
doi_dedup___::fa13e5933847194e892b1b451fe04f37,Undetermined
doi_dedup___::fcf235f7ce1cdc7c63ba8f90c3550e49,Undetermined
od______1248::3844bc45d3f743ed7076b0db5a1a027a,Undetermined
od______1248::3f7e36e56e6a983755666b74b937ccee,Undetermined
od______1248::452666cfa6f0b06eddd6bffd44f58e2b,Undetermined
od______1248::4b7c5d7faf84a225791983a17f9fbebe,Undetermined
od______1248::5de4f1d6ca34e0c4fd3019b44b8b692e,Undetermined
od______1248::631b14d8f80009d9ec1a68f9093124a0,Undetermined
od______1248::84af54947b7fbcf90520c115c3aa378a,Undetermined
od______1248::8667cae1948b7b0d1328fbb63a261d9a,Undetermined
od______1248::88b8931dfbc0c8c4337a6500d18ff4e7,Undetermined
od______1248::8eeb305bbb512f3e7c26566d87a263e7,Undetermined
od______1248::95cd09130e7e64c03f72e526b4906e8f,Undetermined
od______1248::a705d3f243b8bfe7546ca6ad8c2687d2,Undetermined
od______1248::b4eae2865087d9e93501a230eca4a278,Undetermined
od______1248::b8b6f15cb69f56d51d457151fc66bdf6,Undetermined
od______1248::bf328c02fc950364478d6457b36df1d1,Undetermined
od______1248::c5850c8913696d2e822d4a149320cb55,Undetermined
od______1248::d70ccde14fbf41adccaef15f8aa47f68,Undetermined
od______1248::e0c4fe2a9022a5b84ef4e894d8bbe66e,Undetermined
od______1248::e69b867eff157e1d051a285615ea265d,Undetermined
od______1248::fc135eeacd96724292864ad7e4395e62,Undetermined
od______1248::fc4ce06f323d29a9d7952ba7a4281002,Undetermined
od______9687::908396ddb50ac6d6de9a3142d9b3e9c1,English
od______9687::bb63709683559a7d6fc3546527704459,English
od______9687::bed0359ee13b919b13f561e8f5d69934,English
od______9687::c43e7b6eefcb3cb8b4b86fa5f284d619,English
od______9687::e3125bc2d978b04f8f8dfb1a14304355,English
od______9692::10262c222f7f1b38ee7ae9263921cbb3,English
od______9692::8dc1ceaeb4a42ae29cd7b49a86ee461d,English
od_______119::5d6171e3530392db69f847b867f01656,English
od_______934::980a730c42a5bc3a5bcaef856fc55073,English
dedup_wf_002::2b399c328628a3409fc31cba1dc5443c,Undetermined
dedup_wf_002::41836bacea0b92d7356e5c119328ebdb,Undetermined
dedup_wf_002::7802670e72e9478afac6cd686a86f558,Undetermined
dedup_wf_002::b133d566d0513dc94e3358d368c15bdd,English
dedup_wf_002::d4eba3f184f245719222faa6ac7945ab,Undetermined
doi_________::049ce2c61b03de35b94828172d3bdad1,Undetermined
doi_________::05c1f95e333eace27cd36a449aedff85,Undetermined
